Date,ソニー,トヨタ,三菱UFJ,NTT,ソフトバンクG
2025-05-02,0.01866179472830819,0.01048636154781072,-0.025288994082358227,0.008640823492324446,0.01222842484455212
2025-05-07,-0.04130220378665825,-0.0269793311246171,0.0074541369901842,0.0065962863697855475,0.0013495218160270706
2025-05-08,-0.02287913252375004,-0.012831458894425418,0.007398983698617964,-0.021263347206996706,-0.024160062389608678
2025-05-09,0.023437493570890824,0.01780796518645544,0.0265787572950604,0.03237815234495521,0.024699335233272935
2025-05-12,0.002508705591303628,0.012424736986898817,0.015614591021242887,0.018041787948326806,0.011791667311896329
2025-05-13,0.017113255987804547,0.03444624015366988,0.03629971484566172,-0.025219646670462822,0.012312286742196412
2025-05-14,0.03601574938828993,-0.035899928418847794,0.01946844756655535,0.0026161139355800915,0.03820809895887153
2025-05-15,-0.028382070005861834,-0.03422146246234997,-0.007741981908866847,-0.0006533364238610162,-0.010695278465334787
2025-05-16,-0.021689246873496215,-0.005472230963585197,0.008769761945955813,0.007812508561023494,-0.01068155253889446
2025-05-19,0.0019409204540507795,0.0084786747377243,0.011489988087407694,0.0006482537615279364,-0.019598199418929083
2025-05-20,0.04522225793459161,0.002810262878499737,0.002535479823312096,-0.007807425898690438,0.002635383042361502
2025-05-21,-0.028465916840253597,-0.0037488059684701674,-0.002281648644084406,-0.0032711623603097453,-0.006999019654391046
2025-05-22,-0.004641694057320574,-0.016091214861703316,-0.012771599303724186,-0.011202802470629929,-0.011194200951752822
2025-05-23,0.007905240715465476,0.0013350098501252313,-0.0012861325789450954,-0.0006628647168616073,0.0002680399516099111
2025-05-26,0.015357956044578541,-0.0007626445227887379,0.006414375172008486,0.008583769196398583,0.022127387686308495
2025-05-27,0.018281072013499378,0.0070321795812655795,0.011190369918085785,-0.004612950780725599,0.022033060744830146
2025-05-28,0.0031454942090182888,-0.003224854164576504,-0.0071066525157753215,0.023499785173215576,0.0011530030521413627
2025-05-29,0.03825392463627789,0.03839460694830016,0.02117015355336748,0.005789661392011163,0.01373369830274186
2025-05-30,-0.04113691074084356,0.012537590931253123,0.010172504157302666,0.02845593022799379,-0.039149979679641275
2025-06-02,-0.0021019324620351817,-0.028573330924787976,-0.01768193347577865,-0.021424887249658027,-0.03460831935785042
2025-06-03,0.00838135043161817,-0.005963503966563132,-0.006554071719116119,0.012029229257094884,0.0029867375819577
2025-06-04,0.003904762134066811,0.018335500644565447,0.0017687997445781226,-0.0025204051209627683,0.010652017215520795
2025-06-05,-0.015447350826222759,-0.027536555246885336,-0.013982741801659936,-0.009508824136132046,-0.010109967257069825
2025-06-06,0.011281724035486856,0.0005657808232296469,0.005107289541306443,0.009508824136132011,-0.0024416747670541242
2025-06-09,0.0,-0.004535235044535625,0.010136923263874248,-0.000631168573462575,0.04864143270249296
2025-06-10,-0.008646676057440034,0.006606937042934337,-0.009373103020476791,-0.008240860537812795,0.02289248621129171
2025-06-11,-0.014045568348497546,-0.0005646095766634032,-0.004336175862709061,-0.004465806766071714,0.021390510729826475
2025-06-12,0.007179908745563168,-0.014983666859067978,0.0038270271972073644,-0.003202031237120623,-0.002478304905014708
2025-06-13,-0.010387623567097428,-0.023785359254992294,-0.014879667671081669,-0.007726988052087201,0.02837755964385001
2025-06-16,0.00026770837986164726,-0.00019562027992607985,0.009517706551879392,0.0019373266600758692,0.024657368591063263
2025-06-17,0.004006984002018195,-0.006480157014538624,-0.0007683196343811115,-0.00972448630340275,0.02049686100535997
2025-06-18,0.008494823818335055,0.012140271502171868,0.0017918917733771005,0.0019524570488713621,0.0018425833260671163
2025-06-19,-0.024890845551913437,-0.017077566729935444,-0.002304433011878503,0.003245681112134573,0.006308529592372896
2025-06-20,-0.02275007955070856,-0.009148893143499178,0.0035824107933742936,-0.01304641389163421,0.026292013266328403
2025-06-23,-0.02157851357205138,-0.0036028504288267813,-0.00923796256949677,-0.013218978530167581,0.0
2025-06-24,0.015181653586338521,-0.0014046602619927516,0.016618022403110767,0.003984001692171554,0.05429579083733621
2025-06-25,0.012477600736639706,-0.01191813892433167,-0.0035559597720037275,-0.006649020690210313,-0.017450970134373148
2025-06-26,0.012051666970393235,-0.0016270374070972205,0.005835297080104831,-0.004010633031003697,0.05370562904902957
2025-06-27,0.03135723637307224,0.028295257975896403,0.003787408914820443,0.01132218210271578,0.025114314472744127
2025-06-30,-0.01595778751714977,-0.013545966374351822,-0.0005041431718465433,0.019672738239665172,0.04224954789509871
2025-07-01,-0.024424555253364386,-0.016175023090793897,-0.007085010760605543,-0.007168503251745796,0.025816946977641256
2025-07-02,0.009841497517767021,0.0050828500107004924,0.0022828060708064207,0.01686166906843921,-0.006042287546932907
2025-07-03,-0.005182059461029462,0.018485583688412743,0.0065656573211651525,-0.007747041708230251,-0.007017541201612827
2025-07-04,0.008441174461072874,-0.010808843304222607,0.014493037810336833,-0.0025957419176718807,0.004683828292072143
2025-07-07,-0.0013566351872535212,-0.012555775539922084,-0.023341501202308344,0.009055770659454013,-0.010805880604253727
2025-07-08,-0.0032635466581449183,0.004676212399248521,-0.001016290604424666,0.001929848968645536,-0.009015442026746917
2025-07-09,0.0,0.00908634243029077,0.006082120625938664,-0.009686805739032283,0.007597343613851661
2025-07-10,-0.017587731996289616,-0.005644037982230019,-0.003289912875753156,-0.009781660230395721,0.01595530995464214
2025-07-11,-0.0019425363576034231,0.013851516040754982,0.01758845175974899,0.0013097695945588853,-0.014064958608561547
2025-07-14,-0.0030602405361573612,0.009326357132602998,-0.007500042279807777,-0.01185004368368716,-0.031657272629229724
2025-07-15,-0.006429114248507108,0.0001974953348512804,0.003006733156931306,-0.005312145103534001,0.01978352184649913
2025-07-16,-0.007317765837404232,-0.008925934608848796,-0.014363332977551544,0.0,-0.0014343710501312258
2025-07-17,0.025932049854719193,0.004373742813288283,0.000761107184887751,0.001330684137858209,0.023174352663629993
2025-07-18,-0.018894756506787312,-0.0017869871899837196,-0.0017768816602105977,0.0033189325841739238,0.04881238693845765
2025-07-22,-0.007319826088396176,-0.007780527041926878,0.01612942674864215,-0.005982073939836693,0.02809671449964842
2025-07-23,0.042324141195482126,0.13400689178815478,0.047598904825008,0.012587074848035467,0.023530475755623323
2025-07-24,0.02540580294427634,-0.0035093660411070894,0.03467206373294197,0.0052528499871607945,0.027113196449774852
2025-07-25,-0.021621030914123908,-0.020421564119760306,-0.006699819788365246,-0.003936946415822572,0.004516594220905066
2025-07-28,-0.01851903726976624,0.006437815113840307,-0.02416543863914097,-0.004612950780725599,-0.04012237263719698
2025-07-29,-0.009112331091533,-0.0228983687759855,-0.016279939162711744,-0.0019833355890599403,-0.014172471393674993
2025-07-30,0.010211259357006796,0.0007292745090707138,0.008412468720759118,0.001983335589059868,-0.005203804487797681
2025-07-31,0.010923102820191311,-0.017279873036262775,0.010239429628882118,0.008549897196548188,0.02659955935002469
2025-08-01,-0.0005433440029303882,0.010330288672239198,0.007787634330537463,0.020739549368678546,-0.019235469895300374
2025-08-04,-0.017267821838231463,-0.018335500644565485,-0.03833718799837788,-0.018123435433098457,-0.00043168380819530455
2025-08-05,0.0030365865043084825,0.0014942365043960888,0.006087913992519539,0.007807425898690442,0.026418204118196016
2025-08-06,0.021541388474608215,0.015555867300228936,0.008702033222302974,-0.007807425898690438,0.041595510510510816
2025-08-07,0.04044428436093715,-0.015182656779723872,0.018362267995775748,0.02196470388414524,0.01322393648793125
2025-08-08,0.03437636938249668,0.034112935751737405,0.006359725691905395,0.022117856068882984,0.09885052350165931
2025-08-12,-0.000751239285779003,0.029142061319151303,0.043195300180221476,0.018576359393532256,0.06694730788780029
2025-08-13,0.03398504240470759,0.006980867534087256,0.0002248382049022027,-0.0006137383202060076,0.0030308020169232666
2025-08-14,-0.014634349977411924,-0.02464913235437318,0.006945249480962463,-0.005540182492421506,0.04310586764393642
2025-08-15,0.053109785896713536,0.01731793459095095,0.05832362601943363,0.006153920812627348,0.062120166881833125
2025-08-18,-0.02572407207928091,0.017023207427922238,-0.025814785701610755,0.009768080148888343,0.011136257903640541
2025-08-19,-0.003592476489978336,0.007549758447721944,-0.02672083165404212,0.005452908396938972,-0.04093423972535811
2025-08-20,-0.009643278093465166,0.004094159153273422,0.004208751828875271,-0.003025701028095158,-0.07408397248557931
2025-08-21,-0.008270506630287956,-0.011299499623412033,-0.0033211619485861896,-0.012195287517732026,-0.02035345936366363
2025-08-22,0.030549624847741142,0.01334035262285246,0.016060105923390605,-0.0006137383202060076,0.01968164507336449
2025-08-25,-0.011197300451337542,-0.0010199058646899785,-0.0010917873902002494,-0.01858787056896395,0.034674077308204196
2025-08-26,-0.01886391186611283,-0.014216215291182067,-0.007236065623674555,-0.021492606573245313,-0.009129465116735225
2025-08-27,0.00024411683921295657,0.0020679330481190574,-0.009952541303801066,0.00827242318808293,0.009778391524176576
2025-08-28,0.011165201518635133,0.0049798358337658465,0.007969897812063063,-0.0031735774677867433,0.031606827235247756
2025-08-29,-0.014588212205909144,-0.01588433448809994,-0.003755654734894595,-0.009581712781437417,0.019913510968634383
2025-09-01,-0.015301338201967243,-0.005059770841028454,-0.0037698128671430882,0.014021926191601027,-0.04925234297419987
2025-09-02,-0.0017424204445104319,0.0036665033019067554,0.009508111093775645,0.011328003869790954,-0.004541082386757951
2025-09-03,-0.0059969836047423205,-0.006118386626304429,-0.03197586519372156,-0.014497656264071297,-0.05410329779644273
2025-09-04,0.02841448561600849,0.01858828769934155,0.02113387047595845,0.010107567735817983,0.06252033664681798
2025-09-05,-0.003171913240680147,0.01960012263849042,0.009300363446327262,0.0006282949370763349,0.0019323591108472839
2025-09-08,0.022233952586127897,0.0025284072611751526,0.0074659766377133925,-0.002515747184787017,0.02069805021435585
2025-09-09,0.007856208088416684,-0.007095864332920433,-0.011220081965341048,-0.0037855275749599272,-0.04446607962230303
2025-09-10,0.013894014514639985,-0.012110982069604303,0.027925103634703394,0.01940595892552163,0.07028802216454601
2025-09-11,-0.004923237570491606,-0.009310405066584171,-0.017580567212744955,0.0024768037025063106,0.09514267638366228
2025-09-12,0.007259084648610316,0.0008657412003892623,0.0024057186596188134,-0.0012376350318765356,0.017988612677503263
2025-09-16,-0.015281746225900672,0.015626678845739483,0.0006550723924749768,-0.0031007573876344658,0.0038324539243587714
2025-09-17,0.010838858253997054,0.005437493746541287,-0.004813967857285756,0.0,-0.013201560492572782
2025-09-18,0.038165591790349465,-0.0033949882959256033,0.0010960956414721305,-0.006855758284598457,0.010739526815626704
2025-09-19,-0.025589657344097294,-0.00596916946830691,0.02573953082197115,-0.011953547442785322,0.006552000610834266
2025-09-22,-0.02441249759761785,0.01392921440897704,0.01167622169735376,0.001264935518867001,-0.02451575561229522
2025-09-24,-0.015610957179028776,-0.011707901394900976,-0.003170917767737355,-0.0018981020805528557,0.057963645572892214
2025-09-25,0.03143051122701894,0.010864159505416693,0.0048579159231341195,0.0025300683466457268,0.030069726581764544
2025-09-26,-0.012408493668254285,0.0026976556149400327,0.009019485955366464,0.005041013556577726,-0.03826104263024824
2025-09-29,0.011618494910286839,-0.01881149612941366,-0.013869847864150502,-0.006734149482631963,0.011462503021178376
2025-09-30,-0.0021109424984305505,-0.007168489478612516,0.02838572281562666,-0.004514660805304979,-0.018820966425772082
2025-10-01,-0.01038479948725763,-0.009874881865859473,-0.032260862218221435,0.0006462430177453524,-0.024104078291261915
2025-10-02,-0.02474006330095476,-0.005865119452398134,-0.01938425063463172,-0.012349907853157947,0.056229010343396835
2025-10-03,0.022602549127643975,0.012224441360690457,0.017224888966373954,0.01105710261605699,0.034885778230825434
2025-10-06,0.06578595959568864,0.046279867702613255,0.0012961764614466762,0.010296042235360112,0.0402212134868649
2025-10-07,0.0011124709123736436,0.016341867759357715,-0.009762524655659214,-0.0070671083334593095,0.010997003007336196
2025-10-08,0.010617219840871855,-0.00464191814941285,0.022419563731286136,-0.008417032620702144,-0.02017359481224071
2025-10-09,0.022409291920167992,-0.020650444218519207,0.006163020251143032,-0.005215155521486431,0.10819492287538907
2025-10-10,-0.04106406340348243,-0.01676399163173847,-0.03229559469135071,-0.0013080246877785156,-0.031854053519751624
2025-10-14,-0.03443505203047135,-0.009358820475436316,-0.019443829527378075,-0.0039344713280427945,-0.06332550124356712
2025-10-15,0.007397167340443769,0.014520566278777656,0.022066208652568507,0.008505141650637774,0.04974756012575926
2025-10-16,-0.00484821450630395,0.013974324202600329,0.004355407581870357,0.016155440222285208,0.08240596797045346
2025-10-17,-0.004871834250279354,-0.007133182419814665,-0.030221777284711787,0.014635978915747588,-0.034147577278056916
2025-10-20,0.027524673390089936,0.023415539617415746,0.04059800527080248,0.004412216054946684,0.08147793096357443
2025-10-21,-0.0004525910916813251,0.0006657789859776547,-0.007555351644449502,0.0068944559055823815,-0.0026049508769159443
2025-10-22,-0.004082564073709953,0.032414034333801474,-0.011989244428520734,-0.0018756056962818805,-0.05019564577816692
2025-10-23,-0.002503130218118477,-0.0041969391709930455,-0.008147133030588663,-0.0006260163178818594,-0.04774640527784245
2025-10-24,-0.0027378524973386935,0.011579415325724879,-0.012234609288751823,0.0006260163178817703,0.055312645661158254
2025-10-27,0.005695424895511701,0.028685970094487156,0.017306844223397226,0.016754949340260117,0.06446000046696423
2025-10-28,-0.006152463294692187,-0.0147130530139812,0.00021994941252203673,-0.013007344389221822,0.031687349750424136
2025-10-29,-0.013809195274186448,-0.007915190920124153,0.0030742228866898766,-0.008137683674066714,0.03824736310589115
2025-10-30,-0.01942262997939306,0.012320484388040657,0.018034166106081766,-0.006305190885666178,-0.037867062663962066
2025-10-31,0.023354634582745816,-0.014866634713285783,0.003439384301909473,0.0018956580271915508,0.028672441065222272
